amphoe_id;id;th_name;en_name;zipcode_main;zipcode_all;zipcode_remark;
8007;800704;เคร็ง;Khreng;80180;80180;;
8007;800705;วังอ่าง;Wang Ang;80180;80180;;
8007;800706;บ้านตูล;Ban Tun;80180;80180;;
8007;800707;ขอนหาด;Khon Hat;80180;80180;;
8007;800708;เกาะขันธ์;Ko Khan;80180;80180;;
8007;800709;ควนหนองหงษ์;Khuan Nong Hong;80180;80180;;
8007;800710;เขาพระทอง;Khao Phra Thong;80180;80180;;
8007;800711;นางหลง;Nong Long;80180;80180;;
8008;800801;ท่าศาลา;Tha Sala;80160;80160;;
8008;800802;กลาย;Klai;80160;80160;;
8008;800803;ท่าขึ้น;Tha Khuen;80160;80160;;
8008;800804;หัวตะพาน;Hua Taphan;80160;80160;;
8008;800806;สระแก้ว;Sa Kaeo;80160;80160;;
8008;800807;โมคลาน;Mokkhalan;80160;80160;;
8008;800809;ไทยบุรี;Thai Buri;80160;80160;;
8008;800810;ดอนตะโก;Don Tako;80160;80160;;
8008;800811;ตลิ่งชัน;Taling Chan;80160;80160;;
8008;800813;โพธิ์ทอง;Pho Thong;80160;80160;;
8009;800901;ปากแพรก;Pak Phraek;80110;80110;;
8009;800902;ชะมาย;Chamai;80110;80110;;
8009;800903;หนองหงส์;Nong Hong;80110;80110;;
8009;800904;ควนกรด;Khuan Krot;80110;80110;;
8009;800905;นาไม้ไผ่;Na Mai Phai;80110;80110;;
8009;800906;นาหลวงเสน;Na Luang Sen;80110;80110;;
8009;800907;เขาโร;Khao Ro;80110;80110/80310;หมู่ 5 ใช้รหัส 80310;
8009;800908;กะปาง;Kapang;80310;80310;;
8009;800909;ที่วัง;Thi Wang;80110;80110/80310;หมู่ 3-4, 11 ใช้รหัส 80310;
8009;800910;น้ำตก;Nam Tok;80110;80110;;
8009;800911;ถ้ำใหญ่;Tham Yai;80110;80110;;
8009;800912;นาโพธิ์;Na Pho;80110;80110;;
8009;800913;เขาขาว;Khao Khao;80110;80110;;
8010;801001;นาบอน;Na Bon;80220;80220;;
8010;801002;ทุ่งสง;Thung Song;80220;80220;;
8010;801003;แก้วแสน;Kaeo Saen;80220;80220/80250;หมู่ 3-4 ใช้รหัส 80250;
8011;801101;ท่ายาง;Tha Yang;80240;80240;;
8011;801102;ทุ่งสัง;Thung Sang;80240;80240;;
8011;801103;ทุ่งใหญ่;Thung Yai;80240;80240;;
8011;801104;กุแหระ;Kurae;80240;80240;;
8011;801105;ปริก;Prik;80240;80240;;
8011;801106;บางรูป;Bang Rup;80240;80240;;
8011;801107;กรุงหยัน;Krung Yan;80240;80240;;
8012;801201;ปากพนัง;Pak Phanang;80140;80140;;
8012;801202;คลองน้อย;Khlong Noi;80330;80330;;
8012;801203;ป่าระกำ;Pa Rakam;80140;80140;;
8012;801204;ชะเมา;Chamao;80330;80330;;
8012;801205;คลองกระบือ;Khlong Krabue;80140;80140;;
8012;801206;เกาะทวด;Ko Thuat;80330;80330;;
8012;801207;บ้านใหม่;Ban Mai;80140;80140;;
8012;801208;หูล่อง;Hu Long;80140;80140;;
8012;801209;แหลมตะลุมพุก;Laem Talumphuk;80140;80140;;
8012;801210;ปากพนังฝั่งตะวันตก;Pak Phanang Fang Tawan Tok;80140;80140;;
8012;801211;บางศาลา;Bang Sala;80140;80140;;
8012;801212;บางพระ;Bang Phra;80140;80140;;
8012;801213;บางตะพง;Bang Taphong;80140;80140;;
8012;801214;ปากพนังฝั่งตะวันออก;Pak Phanang Fang Tawan Ok;80140;80140;;
8012;801215;บ้านเพิง;Ban Phoeng;80140;80140;;
8012;801216;ท่าพยา;Tha Phaya;80140;80140;;
8012;801217;ปากแพรก;Pak Phraek;80140;80140;;
8012;801218;ขนาบนาก;Khanap Nak;80140;80140;;
8013;801301;ร่อนพิบูลย์;Ron Phibun;80130;80130;;
8013;801302;หินตก;Hin Tok;80350;80350;;
8013;801303;เสาธง;Sao Thong;80350;80350;;
8013;801304;ควนเกย;Khuan Koei;80130;80130;;
8013;801305;ควนพัง;Khuan Phang;80130;80130;;
8013;801306;ควนชุม;Khuan Chum;80130;80130;;
8014;801401;สิชล;Sichon;80120;80120;;
8014;801402;ทุ่งปรัง;Thung Prang;80120;80120;;
8014;801403;ฉลอง;Chalong;80120;80120;;
8014;801404;เสาเภา;Sao Phao;80340;80340;;
8014;801405;เปลี่ยน;Plian;80120;80120;;
8014;801406;สี่ขีด;Si Khit;80120;80120;;
8014;801407;เทพราช;Theppharat;80340;80340;;
8014;801408;เขาน้อย;Khao Noi;80120;80120;;
8014;801409;ทุ่งใส;Thung Sai;80120;80120;;
8015;801501;ขนอม;Khanom;80210;80210;;
8015;801502;ควนทอง;Khuan Thong;80210;80210;;
8015;801503;ท้องเนียน;Thong Nian;80210;80210;;
8016;801601;หัวไทร;Hua Sai;80170;80170;;
8016;801602;หน้าสตน;Na Saton;80170;80170;;
8016;801603;ทรายขาว;Sai Khao;80170;80170;;
8016;801604;แหลม;Laem;80170;80170;;
8016;801605;เขาพังไกร;Khao Phang Krai;80170;80170;;
8016;801606;บ้านราม;Ban Ram;80170;80170;;
8016;801607;บางนบ;Bang Nop;80170;80170;;
8016;801608;ท่าซอม;Tha Som;80170;80170;;
8016;801609;ควนชะลิก;Khuan Chalik;80170;80170;;
8016;801610;รามแก้ว;Ram Kaeo;80170;80170;;
8016;801611;เกาะเพชร;Ko Phet;80170;80170;;
8017;801701;บางขัน;Bang Khan;80360;80360;;
8017;801702;บ้านลำนาว;Ban Lam Nao;80360;80360;;
8017;801703;วังหิน;Wang Hin;80360;80360;;
8017;801704;บ้านนิคม;Ban Nikhom;80360;80360;;
8018;801801;ถ้ำพรรณรา;Tham Phannara;80260;80260;;
8018;801802;คลองเส;Khlong Se;80260;80260;;
8018;801803;ดุสิต;Dusit;80260;80260;;
8019;801901;บ้านควนมุด;Ban Khuan Mut;80180;80180;;
8019;801902;บ้านชะอวด;Ban Cha-uat;80180;80180;;
8019;801903;ควนหนองคว้า;Khuan Nong Khwa;80130;80130;;
8019;801904;ทุ่งโพธิ์;Thung Pho;80130;80130;;
8019;801905;นาหมอบุญ;Na Mo Bun;80130;80130;;
8019;801906;สามตำบล;Sam Tambon;80130;80130;;
8020;802001;นาพรุ;Na Phru;80000;80000;;
8020;802002;นาสาร;Na San;80000;80000;;
8020;802003;ท้ายสำเภา;Thai Samphao;80000;80000;;
8020;802004;ช้างซ้าย;Chang Sai;80000;80000;;
8021;802101;นบพิตำ;Nopphitam;80160;80160;;
8021;802102;กรุงชิง;Krung Ching;80160;80160;;
8021;802103;กะหรอ;Kalo;80160;80160;;
8021;802104;นาเหรง;Na Reng;80160;80160;;
8022;802201;ช้างกลาง;Chang Klang;80250;80220/80250;หมู่ 8, 16 ใช้รหัส 80220;
8022;802202;หลักช้าง;Lak Chang;80250;80250;;
8022;802203;สวนขัน;Suan Khan;80250;80250;;
8023;802301;เชียรเขา;Chian Khao;80190;80190;;
8023;802302;ดอนตรอ;Don Tro;80290;80290;;
8023;802303;สวนหลวง;Suan Luang;80190;80190;;
8023;802304;ทางพูน;Thang Phun;80290;80290/80350;หมู่ 3-5 ใช้รหัส 80350;
8101;810101;ปากน้ำ;Pak Nam;81000;81000;;
8101;810102;กระบี่ใหญ่;Krabi Yai;81000;81000;;
8101;810103;กระบี่น้อย;Krabi Noi;81000;81000;;
8101;810105;เขาคราม;Khao Khram;81000;81000;;
8101;810106;เขาทอง;Khao Thong;81000;81000;;
8101;810111;ทับปริก;Thap Prik;81000;81000;;
8101;810115;ไสไทย;Sai Thai;81000;81000;;
8101;810116;อ่าวนาง;Ao Nang;81000;81000;;
8101;810117;หนองทะเล;Nong Thale;81000;81000;;
8101;810118;คลองประสงค์;Khlong Prasong;81000;81000;;
8102;810201;เขาพนม;Khao Phanom;81140;81140;;
8102;810202;เขาดิน;Khao Din;81140;81140;;
8102;810203;สินปุน;Sin Pun;80240;80240;;
8102;810204;พรุเตียว;Phru Tiao;81140;81140;;
8102;810205;หน้าเขา;Na Khao;81140;81140;;
8102;810206;โคกหาร;Khok Han;80240;80240;;
8103;810301;เกาะลันตาใหญ่;Ko Lanta Yai;81150;81150;;
8103;810302;เกาะลันตาน้อย;Ko Lanta Noi;81150;81150;;
8103;810303;เกาะกลาง;Ko Klang;81120;81120;;
8103;810304;คลองยาง;Khlong Yang;81120;81120;;
8103;810305;ศาลาด่าน;Sala Dan;81150;81150;;
8104;810401;คลองท่อมใต้;Khlong Thom Tai;81120;81120;;
8104;810402;คลองท่อมเหนือ;Khlong Thom Nuea;81120;81120;;
8104;810403;คลองพน;Khlong Phon;81170;81170;;
8104;810404;ทรายขาว;Sai Khao;81170;81170;;
8104;810405;ห้วยน้ำขาว;Huai Nam Khao;81120;81120;;
8104;810406;พรุดินนา;Phru Din Na;81120;81120;;
8104;810407;เพหลา;Phela;81120;81120;;
8105;810501;อ่าวลึกใต้;Ao Luek Tai;81110;81110;;
8105;810502;แหลมสัก;Laem Sak;81110;81110;;
8105;810503;นาเหนือ;Na Nuea;81110;81110;;
8105;810504;คลองหิน;Khlong Hin;81110;81110;;
8105;810505;อ่าวลึกน้อย;Ao Luek Noi;81110;81110;;
8105;810506;อ่าวลึกเหนือ;Ao Luek Nuea;81110;81110;;
8105;810507;เขาใหญ่;Khao Yai;81110;81110;;
8105;810508;คลองยา;Khlong Ya;81110;81110;;
8105;810509;บ้านกลาง;Ban Klang;81110;81110;;
8106;810601;ปลายพระยา;Plai Phraya;81160;81160;;
8106;810602;เขาเขน;Khao Khen;81160;81160;;
8106;810603;เขาต่อ;Khao To;81160;81160;;
8106;810604;คีรีวง;Khiri Wong;81160;81160;;
8107;810701;ลำทับ;Lam Thap;81190;81190;;
8107;810702;ดินอุดม;Din Udom;81190;81190;;
8107;810703;ทุ่งไทรทอง;Thung Sai Thong;81190;81190;;
8107;810704;ดินแดง;Din Daeng;81190;81190;;
8108;810801;เหนือคลอง;Nuea Khlong;81130;81130;;
8108;810802;เกาะศรีบอยา;Ko Siboya;81130;81130;;
8108;810803;คลองขนาน;Khlong Khanan;81130;81130;;
8108;810804;คลองเขม้า;Khlong Khamao;81130;81130;;
8108;810805;โคกยาง;Khok Yang;81130;81130;;
8108;810806;ตลิ่งชัน;Taling Chan;81130;81130;;
8108;810807;ปกาสัย;Pakasai;81130;81130;;
8108;810808;ห้วยยูง;Huai Yung;81130;81130;;
8201;820101;ท้ายช้าง;Thai Chang;82000;82000;;
8201;820102;นบปริง;Nop Pring;82000;82000;;
8201;820103;ถ้ำน้ำผุด;Tham Nam Phut;82000;82000;;
8201;820104;บางเตย;Bang Toei;82000;82000;;
8201;820105;ตากแดด;Tak Daet;82000;82000;;
8201;820106;สองแพรก;Song Phraek;82000;82000;;
8201;820107;ทุ่งคาโงก;Thung Kha Ngok;82000;82000;;
8201;820108;เกาะปันหยี;Ko Panyi;82000;82000;;
8201;820109;ป่ากอ;Pa Ko;82000;82000;;
8202;820201;เกาะยาวน้อย;Ko Yao Noi;82160;82160;;
8202;820202;เกาะยาวใหญ่;Ko yao Yai;82160;82160;;
8202;820203;พรุใน;Phru Nai;83000;83000;;
8203;820301;กะปง;Kapong;82170;82170;;
8203;820302;ท่านา;Tha Na;82170;82170;;
8203;820303;เหมาะ;Mo;82170;82170;;
8203;820304;เหล;Le;82170;82170;;
8203;820305;รมณีย์;Rommani;82170;82170;;
8204;820401;ถ้ำ;Tham;82130;82130;;
8204;820402;กระโสม;Krasom;82130;82130;;
8204;820403;กะไหล;Kalai;82130;82130;;
8204;820404;ท่าอยู่;Tha Yu;82130;82130;;
8204;820405;หล่อยูง;Lo Yung;82140;82140;;
8204;820406;โคกกลอย;Khok Kloi;82140;82140;;
8204;820407;คลองเคียน;Khlong Khian;82130;82130;;
8205;820501;ตะกั่วป่า;Takua Pa;82110;82110;;
8205;820502;บางนายสี;Bang Nai Si;82110;82110;;
8205;820503;บางไทร;Bang Sai;82110;82110;;
8205;820504;บางม่วง;Bang Muang;82190;82110/82190;เฉพาะเลขที่ 22, 22/..., 24/..., 25/8, 25/13, 25/15-20, 34, 34/..., 35, 35/1, 36, 36/..., 37, 37/..., 39, 39/..., 40, 40/..., 42, 42/..., 43, 43/..., 46, 46/..., 49/..., 52, 52/..., 55, 58, 58/..., 59, 59/..., 90, 90/3-8, 99/1-3 ของหมู่ที่ 1 ตำบลบางม่วง ยังคงใช้รหัส 82110;
8205;820505;ตำตัว;Tam Tua;82110;82110;;
8205;820506;โคกเคียน;Khok Khian;82110;82110;;
8205;820507;คึกคัก;Khuekkhak;82190;82190;;
8205;820508;เกาะคอเขา;Ko Kho Khao;82190;82190;;
8206;820601;คุระ;Khura;82150;82150;;
8206;820602;บางวัน;Bang Wan;82150;82150;;
8206;820603;เกาะพระทอง;Ko Phra Thong;82150;82150;;
8206;820605;แม่นางขาว;Mae Nang Khao;82150;82150;;
8207;820701;ทับปุด;Thap Put;82180;82180;;
8207;820702;มะรุ่ย;Marui;82180;82180;;
8207;820703;บ่อแสน;Bo Saen;82180;82180;;
8207;820704;ถ้ำทองหลาง;Tham Thonglang;82180;82180;;
8207;820705;โคกเจริญ;Khok Charoen;82180;82180;;
8207;820706;บางเหรียง;Bang Riang;82180;82180;;
8208;820801;ท้ายเหมือง;Thai Mueang;82120;82120;;
8208;820802;นาเตย;Na Toei;82120;82120;;
8208;820803;บางทอง;Bang Thong;82120;82120;;
8208;820804;ทุ่งมะพร้าว;Thung Maphrao;82120;82120;;
8208;820805;ลำภี;Lam Phi;82120;82120;;
8208;820806;ลำแก่น;Lam Kaen;82210;82120/82210;หมู่ 4 ใช้รหัส 82120;
8301;830101;ตลาดใหญ่;Talat Yai;83000;83000;;
8301;830102;ตลาดเหนือ;Talat Nuea;83000;83000;;
8301;830103;เกาะแก้ว;Ko Kaeo;83000;83000;;
8301;830104;รัษฎา;Ratsada;83000;83000;;
8301;830105;วิชิต;Wichit;83000;83000;;
8301;830106;ฉลอง;Chalong;83130;83130;;
8301;830107;ราไวย์;Rawai;83130;83130;;
8301;830108;กะรน;Karon;83100;83100;;
8302;830201;กะทู้;Kathu;83120;83120;;
8302;830202;ป่าตอง;Pa Tong;83150;83150;;
8302;830203;กมลา;Kamala;83150;83150;;
8303;830301;เทพกระษัตรี;Thep Krasatti;83110;83110;;
8303;830302;ศรีสุนทร;Si Sunthon;83110;83110;;
8303;830303;เชิงทะเล;Choeng Thale;83110;83110;;
8303;830304;ป่าคลอก;Pa Khlok;83110;83110;;
8303;830305;ไม้ขาว;Mai Khao;83110;83110;;
8303;830306;สาคู;Sakhu;83110;83110;;
8401;840101;ตลาด;Talat;84000;84000;;
8401;840102;มะขามเตี้ย;Makham Tia;84000;84000;;
8401;840103;วัดประดู่;Wat Pradu;84000;84000;;
8401;840104;ขุนทะเล;Khun Thale;84100;84100;;
8401;840105;บางใบไม้;Bang Bai Mai;84000;84000;;
8401;840106;บางชนะ;Bang Chana;84000;84000;;
8401;840107;คลองน้อย;Khlong Noi;84000;84000;;
8401;840108;บางไทร;Bang Sai;84000;84000;;
8401;840109;บางโพธิ์;Bang Pho;84000;84000;;
8401;840110;บางกุ้ง;Bang Kung;84000;84000;;
8401;840111;คลองฉนาก;Khlong Chanak;84000;84000;;
8402;840201;ท่าทองใหม่;Tha Thong Mai;84290;84290;;
8402;840202;ท่าทอง;Tha Thong;84160;84160;;
8402;840203;กะแดะ;Kadae;84160;84160;;
8402;840204;ทุ่งกง;Thung Kong;84290;84290;;
8402;840205;กรูด;Krut;84160;84160;;
8402;840206;ช้างซ้าย;Chang Sai;84160;84160;;
8402;840207;พลายวาส;Phlai Wat;84160;84160;;
8402;840208;ป่าร่อน;Pa Ron;84160;84160;;
8402;840209;ตะเคียนทอง;Takhian Thong;84160;84160;;
8402;840210;ช้างขวา;Chang Khwa;84160;84160;;
8402;840211;ท่าอุแท;Tha U-thae;84160;84160/84340;หมู่ 5, 9-10, 12-13 ใช้รหัส 84340;
8402;840212;ทุ่งรัง;Thung Rang;84290;84290;;
8402;840213;คลองสระ;Khlong Sa;84160;84160;;
8403;840301;ดอนสัก;Don Sak;84220;84220;;
8403;840302;ชลคราม;Chonlakhram;84160;84160;;
8403;840303;ไชยคราม;Chaiyakhram;84220;84220;;
8403;840304;ปากแพรก;Pak Phraek;84340;84340;;
8404;840401;อ่างทอง;Ang Thong;84140;84140/84220;หมู่ที่ 6 (เกาะพะลวย) ใช้รหัส 84220;
8404;840402;ลิปะน้อย;Lipa Noi;84140;84140;;
8404;840403;ตลิ่งงาม;Taling Ngam;84140;84140;;
8404;840404;หน้าเมือง;Na Mueang;84140;84140;;
8404;840405;มะเร็ต;Maret;84310;84310;;
8404;840406;บ่อผุด;Bo Phut;84320;84320;;
8404;840407;แม่น้ำ;Mae Nam;84330;84330;;
8405;840501;เกาะพะงัน;Ko Pha-ngan;84280;84280;;
8405;840502;บ้านใต้;Ban Tai;84280;84280;;
8405;840503;เกาะเต่า;Ko Tao;84360;84360;;
8406;840601;ตลาดไชยา;Talat Chaiya;84110;84110;;
8406;840602;พุมเรียง;Phum Riang;84110;84110;;
8406;840603;เลม็ด;Lamet;84110;84110;;
8406;840604;เวียง;Wiang;84110;84110;;
8406;840605;ทุ่ง;Thung;84110;84110;;
8406;840606;ป่าเว;Pa We;84110;84110;;
8406;840607;ตะกรบ;Takrop;84110;84110;;
8406;840608;โมถ่าย;Mo Thai;84110;84110;;
8406;840609;ปากหมาก;Pak Mak;84110;84110;;
8407;840701;ท่าชนะ;Tha Chana;84170;84170;;
8407;840702;สมอทอง;Samo Thong;84170;84170;;
8407;840703;ประสงค์;Prasong;84170;84170;;
8407;840704;คันธุลี;Khan Thuli;84170;84170;;
8407;840705;วัง;Wang;84170;84170;;
8407;840706;คลองพา;Khlong Pha;84170;84170;;
8408;840801;ท่าขนอน;Tha Khanon;84180;84180;;
8408;840802;บ้านยาง;Ban Yang;84180;84180;;
8408;840803;น้ำหัก;Nam Hak;84180;84180;;
8408;840806;กะเปา;Kapao;84180;84180;;
8408;840807;ท่ากระดาน;Tha Kradan;84180;84180;;
8408;840808;ย่านยาว;Yan Yao;84180;84180;;
8408;840809;ถ้ำสิงขร;Tham Singkhon;84180;84180;;
8408;840810;บ้านทำเนียบ;Ban Thamniap;84180;84180;;
8409;840901;เขาวง;Khao Wong;84230;84230;;
8409;840902;พะแสง;Phasaeng;84230;84230;;
8409;840903;พรุไทย;Phru Thai;84230;84230;;
8409;840904;เขาพัง;Khao Phang;84230;84230;;
8410;841001;พนม;Phanom;84250;84250;;
8410;841002;ต้นยวน;Ton Yuan;84250;84250;;
8410;841003;คลองศก;Khlong Sok;84250;84250;;
8410;841004;พลูเถื่อน;Phlu Thuean;84250;84250;;
8410;841005;พังกาญจน์;Phang Kan;84250;84250;;
8410;841006;คลองชะอุ่น;Khlong Cha-un;84250;84250;;
8411;841101;ท่าฉาง;Tha Chang;84150;84150;;
8411;841102;ท่าเคย;Tha Khoei;84150;84150;;
8411;841103;คลองไทร;Khlong Sai;84150;84150;;
8411;841104;เขาถ่าน;Khao Than;84150;84150;;
8411;841105;เสวียด;Sawiat;84150;84150;;
8411;841106;ปากฉลุย;Pak Chalui;84150;84150;;
8412;841201;นาสาร;Na San;84120;84120;;
8412;841202;พรุพี;Phru Phi;84270;84270;;
8412;841203;ทุ่งเตา;Thung Tao;84120;84120;;
8412;841204;ลำพูน;Lamphun;84120;84120;;
8412;841205;ท่าชี;Tha Chi;84120;84120;;
8412;841206;ควนศรี;Khuan Si;84270;84270;;
8412;841207;ควนสุบรรณ;Khuan Suban;84120;84120/84240;หมู่ 3, 5, 7 ใช้รหัส 84240;
8412;841208;คลองปราบ;Khlong Prap;84120;84120;;
8412;841209;น้ำพุ;Nam Phu;84120;84120;;
8412;841210;ทุ่งเตาใหม่;Thung Tao Mai;84120;84120;;
8412;841211;เพิ่มพูนทรัพย์;Phoem Phun Sap;84120;84120;;
8413;841301;บ้านนา;Ban Na;84240;84240;;
8413;841302;ท่าเรือ;Tha Ruea;84240;84240;;
8413;841303;ทรัพย์ทวี;Sap Thawi;84240;84240;;
8413;841304;นาใต้;Na Tai;84240;84240;;
8414;841401;เคียนซา;Khian Sa;84260;84260;;
8414;841402;พ่วงพรมคร;Phuang Phrom Khon;84210;84210;;
8414;841403;เขาตอก;Khao Tok;84260;84260;;
8414;841404;อรัญคามวารี;Aranyakham Wari;84260;84260;;
8414;841405;บ้านเสด็จ;Ban Sadet;84260;84260;;
8415;841501;เวียงสระ;Wiang Sa;84190;84190;;
8415;841502;บ้านส้อง;Ban Song;84190;84190;;
8415;841503;คลองฉนวน;Khlong Chanuan;84190;84190;;
8415;841504;ทุ่งหลวง;Thung Luang;84190;84190;;
8415;841505;เขานิพันธ์;Khao Niphan;84190;84190;;
8416;841601;อิปัน;I-pan;84210;84210;;
8416;841602;สินปุน;Sin Pun;84210;84210;;
8416;841603;บางสวรรค์;Bang Sawan;84210;84210;;
8416;841604;ไทรขึง;Sai Khueng;84210;84210;;
8416;841605;สินเจริญ;Sin Charoen;84210;84210;;
8416;841606;ไทรโสภา;Sai Sopha;84210;84210;;
8416;841607;สาคู;Sakhu;84210;84210;;
8417;841701;ท่าข้าม;Tha Kham;84130;84130;;
8417;841702;ท่าสะท้อน;Tha Sathon;84130;84130;;
8417;841703;ลีเล็ด;Lilet;84130;84130;;
8417;841704;บางมะเดื่อ;Bang Maduea;84130;84130;;
8417;841705;บางเดือน;Bang Duean;84130;84130;;
8417;841706;ท่าโรงช้าง;Tha Rong Chang;84130;84130;;
8417;841707;กรูด;Krut;84130;84130;;
8417;841708;พุนพิน;Phunphin;84130;84130;;
8417;841709;บางงอน;Bang Ngon;84130;84130;;
8417;841710;ศรีวิชัย;Si Wichai;84130;84130;;
8417;841711;น้ำรอบ;Nam Rop;84130;84130;;
8417;841712;มะลวน;Maluan;84130;84130;;
8417;841713;หัวเตย;Hua Toei;84130;84130;;
8417;841714;หนองไทร;Nong Sai;84130;84130;;
8417;841715;เขาหัวควาย;Khao Hua Khwai;84130;84130;;
8417;841716;ตะปาน;Tapan;84130;84130;;
8418;841801;สองแพรก;Song Phraek;84350;84350;;
8418;841802;ชัยบุรี;Chai Buri;84350;84350;;
8418;841803;คลองน้อย;Khlong Noi;84350;84350;;
8418;841804;ไทรทอง;Sai Thong;84350;84350;;
8419;841901;ตะกุกใต้;Takuk Tai;84370;84370;;
8419;841902;ตะกุกเหนือ;Takuk Nuea;84370;84370;;
8501;850101;เขานิเวศน์;Khao Niwet;85000;85000;;
8501;850102;ราชกรูด;Ratchakrut;85000;85000;;
8501;850103;หงาว;Ngao;85000;85000;;
8501;850104;บางริ้น;Bang Rin;85000;85000;;
8501;850105;ปากน้ำ;Pak Nam;85000;85000;;
8501;850106;บางนอน;Bang Non;85000;85000;;
8501;850107;หาดส้มแป้น;Hat Som Paen;85000;85000;;
8501;850108;ทรายแดง;Sai Daeng;85130;85130;;
8501;850109;เกาะพยาม;Ko Phayam;85000;85000;;
8502;850201;ละอุ่นใต้;La-un Tai;85130;85130;;
8502;850202;ละอุ่นเหนือ;La-un Nuea;85130;85130;;
8502;850203;บางพระใต้;Bang Phra Tai;85130;85130;;
8502;850204;บางพระเหนือ;Bang Phra Nuea;85130;85130;;
8502;850205;บางแก้ว;Bang Kaeo;85130;85130;;
8502;850206;ในวงเหนือ;Nai Wong Nuea;85130;85130;;
8502;850207;ในวงใต้;Nai Wong Tai;85130;85130;;
8503;850301;ม่วงกลวง;Muang Kluang;85120;85120;;
8503;850302;กะเปอร์;Kapoe;85120;85120;;
8503;850303;เชี่ยวเหลียง;Chiao Liang;85120;85120;;
8503;850304;บ้านนา;Ban Na;85120;85120;;
8503;850305;บางหิน;Bang Hin;85120;85120;;
8504;850401;น้ำจืด;Nam Chuet;85110;85110;;
8504;850402;น้ำจืดน้อย;Nam Chuet Noi;85110;85110;;
8504;850403;มะมุ;Mamu;85110;85110;;
8504;850404;ปากจั่น;Pak Chan;85110;85110;;
8504;850405;ลำเลียง;Lam Liang;85110;85110;;
8504;850406;จ.ป.ร.;Choporo;85110;85110;;
8504;850407;บางใหญ่;Bang Yai;85110;85110;;
8505;850501;นาคา;Nakha;85120;85120;;
8505;850502;กำพวน;Kamphuan;85120;85120;;
8601;860101;ท่าตะเภา;Tha Taphao;86000;86000;;
8601;860102;ปากน้ำ;Pak Nam;86120;86120;;
8601;860103;ท่ายาง;Tha Yang;86000;86000/86120;หมู่ 1, 9-10 ใช้รหัส 86120;
8601;860104;บางหมาก;Bang Mak;86000;86000;;
8601;860105;นาทุ่ง;Na Thung;86000;86000;;
8601;860106;นาชะอัง;Na Cha-ang;86000;86000;;
8601;860107;ตากแดด;Tak Daet;86000;86000/86190;หมู่ 7, 9 ใช้รหัส 86190;
8601;860108;บางลึก;Bang Luek;86000;86000;;
8601;860109;หาดพันไกร;Hat Phan Krai;86000;86000;;
8601;860110;วังไผ่;Wang Phai;86000;86000/86190;หมู่ 4, 8-9, 12 ใช้รหัส 86190;
8601;860111;วังใหม่;Wang Mai;86190;86190;;
8601;860112;บ้านนา;Ban Na;86190;86190;;
8601;860113;ขุนกระทิง;Khun Krathing;86190;86000/86190;หมู่ 6 ใช้รหัส 86000;
8601;860114;ทุ่งคา;Thung Kha;86100;86100;;
8601;860115;วิสัยเหนือ;Wisai Nuea;86100;86100;;
8601;860116;หาดทรายรี;Hat Sai Ri;86120;86120;;
8601;860117;ถ้ำสิงห์;Tham Sing;86100;86100;;
8602;860201;ท่าแซะ;Tha Sae;86140;86140;;
8602;860202;คุริง;Khuring;86140;86140;;
8602;860203;สลุย;Salui;86140;86140;;
8602;860204;นากระตาม;Na Kratam;86140;86140;;
8602;860205;รับร่อ;Rap Ro;86190;86140/86190;หมู่ 10, 19, 23 ใช้รหัส 86140;
8602;860206;ท่าข้าม;Tha Kham;86140;86140;;
8602;860207;หงษ์เจริญ;Hong Charoen;86140;86140;;
8602;860208;หินแก้ว;Hin Kaeo;86190;86190;;
8602;860209;ทรัพย์อนันต์;Sap Anan;86140;86140;;
8602;860210;สองพี่น้อง;Song Phi Nong;86140;86140;;
8603;860301;บางสน;Bang Son;86160;86160;;
8603;860302;ทะเลทรัพย์;Thale Sap;86160;86160;;
8603;860303;สะพลี;Saphli;86230;86230;;
8603;860304;ชุมโค;Chum Kho;86160;86160;;
8603;860305;ดอนยาง;Don Yang;86210;86210;;
8603;860306;ปากคลอง;Pak Khlong;86210;86210;;
8603;860307;เขาไชยราช;Khao Chai Rat;86210;86210;;
8604;860401;หลังสวน;Lang Suan;86110;86110;;
8604;860402;ขันเงิน;Khan Ngoen;86110;86110;;
8604;860403;ท่ามะพลา;Tha Maphla;86110;86110;;
8604;860404;นาขา;Na Kha;86110;86110;;
8604;860405;นาพญา;Na Phaya;86110;86110;;
8604;860406;บ้านควน;Ban Khuan;86110;86110;;
8604;860407;บางมะพร้าว;Bang Maphrao;86110;86110/86150;หมู่ 8, 10-14 ใช้รหัส 86150;
8604;860408;บางน้ำจืด;Bang Nam Chuet;86150;86150;;
8604;860409;ปากน้ำ;Pak Nam;86150;86150;;
8604;860410;พ้อแดง;Pho Daeng;86110;86110;;
8604;860411;แหลมทราย;Laem Sai;86110;86110;;
8604;860412;วังตะกอ;Wang Tako;86110;86110;;
8604;860413;หาดยาย;Hat yai;86110;86110;;
8605;860501;ละแม;Lamae;86170;86170;;
8605;860502;ทุ่งหลวง;Thung Luang;86170;86170;;
8605;860503;สวนแตง;Suan Taeng;86170;86170;;
8605;860504;ทุ่งคาวัด;Thung Kha Wat;86170;86170;;
8606;860601;พะโต๊ะ;Phato;86180;86180;;
8606;860602;ปากทรง;Pak Song;86180;86180;;
8606;860603;ปังหวาน;Pang Wan;86180;86180;;
