TambonID;TambonThaiShort;TambonEngShort;PostCodeMain;PostCodeAll;PostalCodeRemark;DistrictID;DistrictThaiShort;DistrictEngShort;ProvinceID;ProvinceThai;ProvinceEng;ภูมิภาคอย่างเป็นทางการ
910404;ท่าเรือ;Tha Ruea;91150;91150;;9104;ท่าแพ;Tha Phae;91;สตูล;Satun;ภาคใต้
910501;กำแพง;Kamphaeng;91110;91110;;9105;ละงู;La-ngu;91;สตูล;Satun;ภาคใต้
910502;ละงู;La-ngu;91110;91110;;9105;ละงู;La-ngu;91;สตูล;Satun;ภาคใต้
910503;เขาขาว;Khao Khao;91110;91110;;9105;ละงู;La-ngu;91;สตูล;Satun;ภาคใต้
910504;ปากน้ำ;Pak Nam;91110;91110;;9105;ละงู;La-ngu;91;สตูล;Satun;ภาคใต้
910505;น้ำผุด;Nam Phut;91110;91110;;9105;ละงู;La-ngu;91;สตูล;Satun;ภาคใต้
910506;แหลมสน;Laem Son;91110;91110;;9105;ละงู;La-ngu;91;สตูล;Satun;ภาคใต้
910601;ทุ่งหว้า;Thung Wa;91120;91120;;9106;ทุ่งหว้า;Thung Wa;91;สตูล;Satun;ภาคใต้
910602;นาทอน;Na Thon;91120;91120;;9106;ทุ่งหว้า;Thung Wa;91;สตูล;Satun;ภาคใต้
910603;ขอนคลาน;Khon Khlan;91120;91120;;9106;ทุ่งหว้า;Thung Wa;91;สตูล;Satun;ภาคใต้
910604;ทุ่งบุหลัง;Thung Bu Lang;91120;91120;;9106;ทุ่งหว้า;Thung Wa;91;สตูล;Satun;ภาคใต้
910605;ป่าแก่บ่อหิน;Pa Kae Bo Hin;91120;91120;;9106;ทุ่งหว้า;Thung Wa;91;สตูล;Satun;ภาคใต้
910701;ปาล์มพัฒนา;Pam Phatthana;91130;91130;;9107;มะนัง;Manang;91;สตูล;Satun;ภาคใต้
910702;นิคมพัฒนา;Nikhom Phatthana;91130;91130;;9107;มะนัง;Manang;91;สตูล;Satun;ภาคใต้
920101;ทับเที่ยง;Thap Thiang;92000;92000;;9201;เมืองตรัง;Mueang Trang;92;ตรัง;Trang;ภาคใต้
920104;นาพละ;Na Phala;92000;92000;;9201;เมืองตรัง;Mueang Trang;92;ตรัง;Trang;ภาคใต้
920105;บ้านควน;Ban Khuan;92000;92000;;9201;เมืองตรัง;Mueang Trang;92;ตรัง;Trang;ภาคใต้
920106;นาบินหลา;Na Bin La;92170;92170;;9201;เมืองตรัง;Mueang Trang;92;ตรัง;Trang;ภาคใต้
920107;ควนปริง;Khuan Pring;92000;92000;;9201;เมืองตรัง;Mueang Trang;92;ตรัง;Trang;ภาคใต้
920108;นาโยงใต้;Na Yong Tai;92170;92170;;9201;เมืองตรัง;Mueang Trang;92;ตรัง;Trang;ภาคใต้
920109;บางรัก;Bang Rak;92000;92000;;9201;เมืองตรัง;Mueang Trang;92;ตรัง;Trang;ภาคใต้
920110;โคกหล่อ;Khok Lo;92000;92000;;9201;เมืองตรัง;Mueang Trang;92;ตรัง;Trang;ภาคใต้
920113;นาโต๊ะหมิง;Na To Ming;92000;92000;;9201;เมืองตรัง;Mueang Trang;92;ตรัง;Trang;ภาคใต้
920114;หนองตรุด;Nong Trut;92000;92000;;9201;เมืองตรัง;Mueang Trang;92;ตรัง;Trang;ภาคใต้
920115;น้ำผุด;Nam Phut;92000;92000;;9201;เมืองตรัง;Mueang Trang;92;ตรัง;Trang;ภาคใต้
920117;นาตาล่วง;Na Ta Luang;92000;92000;;9201;เมืองตรัง;Mueang Trang;92;ตรัง;Trang;ภาคใต้
920118;บ้านโพธิ์;Ban Pho;92000;92000;;9201;เมืองตรัง;Mueang Trang;92;ตรัง;Trang;ภาคใต้
920119;นาท่ามเหนือ;Na Tham Nuea;92190;92190;;9201;เมืองตรัง;Mueang Trang;92;ตรัง;Trang;ภาคใต้
920120;นาท่ามใต้;Na Tham Tai;92190;92190;;9201;เมืองตรัง;Mueang Trang;92;ตรัง;Trang;ภาคใต้
920201;กันตัง;Kantang;92110;92110;;9202;กันตัง;Kantang;92;ตรัง;Trang;ภาคใต้
920202;ควนธานี;Khuan Thani;92110;92110;;9202;กันตัง;Kantang;92;ตรัง;Trang;ภาคใต้
920203;บางหมาก;Bang Mak;92110;92110;;9202;กันตัง;Kantang;92;ตรัง;Trang;ภาคใต้
920204;บางเป้า;Bang Pao;92110;92110;;9202;กันตัง;Kantang;92;ตรัง;Trang;ภาคใต้
920205;วังวน;Wang Won;92110;92110;;9202;กันตัง;Kantang;92;ตรัง;Trang;ภาคใต้
920206;กันตังใต้;Kantang Tai;92110;92110;;9202;กันตัง;Kantang;92;ตรัง;Trang;ภาคใต้
920207;โคกยาง;Khok Yang;92110;92110;;9202;กันตัง;Kantang;92;ตรัง;Trang;ภาคใต้
920208;คลองลุ;Khlong Lu;92110;92110;;9202;กันตัง;Kantang;92;ตรัง;Trang;ภาคใต้
920209;ย่านซื่อ;Yan Sue;92110;92110;;9202;กันตัง;Kantang;92;ตรัง;Trang;ภาคใต้
920210;บ่อน้ำร้อน;Bo Nam Ron;92110;92110;;9202;กันตัง;Kantang;92;ตรัง;Trang;ภาคใต้
920211;บางสัก;Bang Sak;92110;92110;;9202;กันตัง;Kantang;92;ตรัง;Trang;ภาคใต้
920212;นาเกลือ;Na Kluea;92110;92110;;9202;กันตัง;Kantang;92;ตรัง;Trang;ภาคใต้
920213;เกาะลิบง;Ko Libong;92110;92110;;9202;กันตัง;Kantang;92;ตรัง;Trang;ภาคใต้
920214;คลองชีล้อม;Khlong Chi Lom;92110;92110;;9202;กันตัง;Kantang;92;ตรัง;Trang;ภาคใต้
920301;ย่านตาขาว;Yan Ta Khao;92140;92140;;9203;ย่านตาขาว;Yan Ta Khao;92;ตรัง;Trang;ภาคใต้
920302;หนองบ่อ;Nong Bo;92140;92140;;9203;ย่านตาขาว;Yan Ta Khao;92;ตรัง;Trang;ภาคใต้
920303;นาชุมเห็ด;Na Chum Het;92140;92140;;9203;ย่านตาขาว;Yan Ta Khao;92;ตรัง;Trang;ภาคใต้
920304;ในควน;Nai Khuan;92140;92140;;9203;ย่านตาขาว;Yan Ta Khao;92;ตรัง;Trang;ภาคใต้
920305;โพรงจระเข้;Phrong Chorakhe;92140;92140;;9203;ย่านตาขาว;Yan Ta Khao;92;ตรัง;Trang;ภาคใต้
920306;ทุ่งกระบือ;Thung Krabue;92140;92140;;9203;ย่านตาขาว;Yan Ta Khao;92;ตรัง;Trang;ภาคใต้
920307;ทุ่งค่าย;Thung Khai;92140;92140;;9203;ย่านตาขาว;Yan Ta Khao;92;ตรัง;Trang;ภาคใต้
920308;เกาะเปียะ;Ko Pia;92140;92140;;9203;ย่านตาขาว;Yan Ta Khao;92;ตรัง;Trang;ภาคใต้
920401;ท่าข้าม;Tha Kham;92120;92120;;9204;ปะเหลียน;Palian;92;ตรัง;Trang;ภาคใต้
920402;ทุ่งยาว;Thung Yao;92180;92180;;9204;ปะเหลียน;Palian;92;ตรัง;Trang;ภาคใต้
920403;ปะเหลียน;Palian;92180;92180;;9204;ปะเหลียน;Palian;92;ตรัง;Trang;ภาคใต้
920404;บางด้วน;Bang Duan;92140;92140;;9204;ปะเหลียน;Palian;92;ตรัง;Trang;ภาคใต้
920407;บ้านนา;Ban Na;92140;92140;;9204;ปะเหลียน;Palian;92;ตรัง;Trang;ภาคใต้
920409;สุโสะ;Suso;92120;92120;;9204;ปะเหลียน;Palian;92;ตรัง;Trang;ภาคใต้
920410;ลิพัง;Liphang;92180;92180;;9204;ปะเหลียน;Palian;92;ตรัง;Trang;ภาคใต้
920411;เกาะสุกร;Ko Sukon;92120;92120;;9204;ปะเหลียน;Palian;92;ตรัง;Trang;ภาคใต้
920412;ท่าพญา;Tha Phaya;92140;92140;;9204;ปะเหลียน;Palian;92;ตรัง;Trang;ภาคใต้
920413;แหลมสอม;Laem Som;92180;92180;;9204;ปะเหลียน;Palian;92;ตรัง;Trang;ภาคใต้
920501;บ่อหิน;Bo Hin;92150;92150;;9205;สิเกา;Sikao;92;ตรัง;Trang;ภาคใต้
920502;เขาไม้แก้ว;Khao Mai Kaeo;92150;92150;;9205;สิเกา;Sikao;92;ตรัง;Trang;ภาคใต้
920503;กะลาเส;Kalase;92150;92150;;9205;สิเกา;Sikao;92;ตรัง;Trang;ภาคใต้
920504;ไม้ฝาด;Mai Fat;92150;92150;;9205;สิเกา;Sikao;92;ตรัง;Trang;ภาคใต้
920505;นาเมืองเพชร;Na Mueang Phet;92000;92000;;9205;สิเกา;Sikao;92;ตรัง;Trang;ภาคใต้
920601;ห้วยยอด;Huai Yot;92130;92130;;9206;ห้วยยอด;Huai Yot;92;ตรัง;Trang;ภาคใต้
920602;หนองช้างแล่น;Nong Chang Laen;92130;92130;;9206;ห้วยยอด;Huai Yot;92;ตรัง;Trang;ภาคใต้
920605;บางดี;Bang Di;92210;92210;;9206;ห้วยยอด;Huai Yot;92;ตรัง;Trang;ภาคใต้
920606;บางกุ้ง;Bang Kung;92210;92210;;9206;ห้วยยอด;Huai Yot;92;ตรัง;Trang;ภาคใต้
920607;เขากอบ;Khao Kop;92130;92130;;9206;ห้วยยอด;Huai Yot;92;ตรัง;Trang;ภาคใต้
920608;เขาขาว;Khao Khao;92130;92130;;9206;ห้วยยอด;Huai Yot;92;ตรัง;Trang;ภาคใต้
920609;เขาปูน;Khao Pun;92130;92130;;9206;ห้วยยอด;Huai Yot;92;ตรัง;Trang;ภาคใต้
920610;ปากแจ่ม;Pak Chaem;92190;92190;;9206;ห้วยยอด;Huai Yot;92;ตรัง;Trang;ภาคใต้
920611;ปากคม;Pak Khom;92130;92130;;9206;ห้วยยอด;Huai Yot;92;ตรัง;Trang;ภาคใต้
920614;ท่างิ้ว;Tha Ngio;92130;92130;;9206;ห้วยยอด;Huai Yot;92;ตรัง;Trang;ภาคใต้
920615;ลำภูรา;Lamphu Ra;92190;92190;;9206;ห้วยยอด;Huai Yot;92;ตรัง;Trang;ภาคใต้
920616;นาวง;Na Wong;92210;92210;;9206;ห้วยยอด;Huai Yot;92;ตรัง;Trang;ภาคใต้
920617;ห้วยนาง;Huai Nang;92130;92130;;9206;ห้วยยอด;Huai Yot;92;ตรัง;Trang;ภาคใต้
920619;ในเตา;Nai Tao;92130;92130;;9206;ห้วยยอด;Huai Yot;92;ตรัง;Trang;ภาคใต้
920620;ทุ่งต่อ;Thung To;92130;92130;;9206;ห้วยยอด;Huai Yot;92;ตรัง;Trang;ภาคใต้
920621;วังคีรี;Wang Khiri;92210;92210;;9206;ห้วยยอด;Huai Yot;92;ตรัง;Trang;ภาคใต้
920701;เขาวิเศษ;Khao Wiset;92220;92220;;9207;วังวิเศษ;Wang Wiset;92;ตรัง;Trang;ภาคใต้
920702;วังมะปราง;Wang Maprang;92220;92220;;9207;วังวิเศษ;Wang Wiset;92;ตรัง;Trang;ภาคใต้
920703;อ่าวตง;Ao Tong;92220;92220;;9207;วังวิเศษ;Wang Wiset;92;ตรัง;Trang;ภาคใต้
920704;ท่าสะบ้า;Tha Saba;92000;92000;;9207;วังวิเศษ;Wang Wiset;92;ตรัง;Trang;ภาคใต้
920705;วังมะปรางเหนือ;Wang Maprang Nuea;92220;92220;;9207;วังวิเศษ;Wang Wiset;92;ตรัง;Trang;ภาคใต้
920801;นาโยงเหนือ;Na Yong Nuea;92170;92170;;9208;นาโยง;Na Yong;92;ตรัง;Trang;ภาคใต้
920802;ช่อง;Chong;92170;92170;;9208;นาโยง;Na Yong;92;ตรัง;Trang;ภาคใต้
920803;ละมอ;Lamo;92170;92170;;9208;นาโยง;Na Yong;92;ตรัง;Trang;ภาคใต้
920804;โคกสะบ้า;Khok Saba;92170;92170;;9208;นาโยง;Na Yong;92;ตรัง;Trang;ภาคใต้
920805;นาหมื่นศรี;Na Muen Si;92170;92170;;9208;นาโยง;Na Yong;92;ตรัง;Trang;ภาคใต้
920806;นาข้าวเสีย;Na Khao Sia;92170;92170;;9208;นาโยง;Na Yong;92;ตรัง;Trang;ภาคใต้
920901;ควนเมา;Khuan Mao;92160;92160;;9209;รัษฎา;Ratsada;92;ตรัง;Trang;ภาคใต้
920902;คลองปาง;Khlong Pang;92160;92160;;9209;รัษฎา;Ratsada;92;ตรัง;Trang;ภาคใต้
920903;หนองบัว;Nong Bua;92160;92160;;9209;รัษฎา;Ratsada;92;ตรัง;Trang;ภาคใต้
920904;หนองปรือ;Nong Prue;92130;92130;;9209;รัษฎา;Ratsada;92;ตรัง;Trang;ภาคใต้
920905;เขาไพร;Khao Phrai;92160;92160;;9209;รัษฎา;Ratsada;92;ตรัง;Trang;ภาคใต้
921001;หาดสำราญ;Hat Samran;92120;92120;;9210;หาดสำราญ;Hat Samran;92;ตรัง;Trang;ภาคใต้
921002;บ้าหวี;Ba Wi;92120;92120;;9210;หาดสำราญ;Hat Samran;92;ตรัง;Trang;ภาคใต้
921003;ตะเสะ;Tase;92120;92120;;9210;หาดสำราญ;Hat Samran;92;ตรัง;Trang;ภาคใต้
930101;คูหาสวรรค์;Khuha Sawan;93000;93000;;9301;เมืองพัทลุง;Mueang Phatthalung;93;พัทลุง;Phatthalung;ภาคใต้
930103;เขาเจียก;Khao Chiak;93000;93000;;9301;เมืองพัทลุง;Mueang Phatthalung;93;พัทลุง;Phatthalung;ภาคใต้
930104;ท่ามิหรำ;Tha Miram;93000;93000;;9301;เมืองพัทลุง;Mueang Phatthalung;93;พัทลุง;Phatthalung;ภาคใต้
930105;โคกชะงาย;Khok Cha-ngai;93000;93000;;9301;เมืองพัทลุง;Mueang Phatthalung;93;พัทลุง;Phatthalung;ภาคใต้
930106;นาท่อม;Na Thom;93000;93000;;9301;เมืองพัทลุง;Mueang Phatthalung;93;พัทลุง;Phatthalung;ภาคใต้
930107;ปรางหมู่;Prang Mu;93000;93000;;9301;เมืองพัทลุง;Mueang Phatthalung;93;พัทลุง;Phatthalung;ภาคใต้
930108;ท่าแค;Tha Kae;93000;93000;;9301;เมืองพัทลุง;Mueang Phatthalung;93;พัทลุง;Phatthalung;ภาคใต้
930109;ลำปำ;Lampam;93000;93000;;9301;เมืองพัทลุง;Mueang Phatthalung;93;พัทลุง;Phatthalung;ภาคใต้
930110;ตำนาน;Tamnan;93000;93000;;9301;เมืองพัทลุง;Mueang Phatthalung;93;พัทลุง;Phatthalung;ภาคใต้
930111;ควนมะพร้าว;Khuan Maphrao;93000;93000;;9301;เมืองพัทลุง;Mueang Phatthalung;93;พัทลุง;Phatthalung;ภาคใต้
930112;ร่มเมือง;Rom Mueang;93000;93000;;9301;เมืองพัทลุง;Mueang Phatthalung;93;พัทลุง;Phatthalung;ภาคใต้
930113;ชัยบุรี;Chai Buri;93000;93000;;9301;เมืองพัทลุง;Mueang Phatthalung;93;พัทลุง;Phatthalung;ภาคใต้
930114;นาโหนด;Na Not;93000;93000;;9301;เมืองพัทลุง;Mueang Phatthalung;93;พัทลุง;Phatthalung;ภาคใต้
930115;พญาขัน;Phaya Khan;93000;93000;;9301;เมืองพัทลุง;Mueang Phatthalung;93;พัทลุง;Phatthalung;ภาคใต้
930201;กงหรา;Kong Ra;93180;93180;;9302;กงหรา;Kong Ra;93;พัทลุง;Phatthalung;ภาคใต้
930202;ชะรัด;Charat;93000;93000;;9302;กงหรา;Kong Ra;93;พัทลุง;Phatthalung;ภาคใต้
930203;คลองเฉลิม;Khlong Chaloem;93180;93180;;9302;กงหรา;Kong Ra;93;พัทลุง;Phatthalung;ภาคใต้
930204;คลองทรายขาว;Khlong Sai Khao;93180;93180;;9302;กงหรา;Kong Ra;93;พัทลุง;Phatthalung;ภาคใต้
930205;สมหวัง;Som Wang;93000;93000;;9302;กงหรา;Kong Ra;93;พัทลุง;Phatthalung;ภาคใต้
930301;เขาชัยสน;Khao Chaison;93130;93130;;9303;เขาชัยสน;Khao Chaison;93;พัทลุง;Phatthalung;ภาคใต้
930302;ควนขนุน;Khuan Khanun;93130;93130;;9303;เขาชัยสน;Khao Chaison;93;พัทลุง;Phatthalung;ภาคใต้
930305;จองถนน;Chong Thanon;93130;93130;;9303;เขาชัยสน;Khao Chaison;93;พัทลุง;Phatthalung;ภาคใต้
930306;หานโพธิ์;Han Pho;93130;93130;;9303;เขาชัยสน;Khao Chaison;93;พัทลุง;Phatthalung;ภาคใต้
930307;โคกม่วง;Khok Muang;93130;93130;;9303;เขาชัยสน;Khao Chaison;93;พัทลุง;Phatthalung;ภาคใต้
930401;แม่ขรี;Mae Khari;93160;93160;;9304;ตะโหมด;Tamot;93;พัทลุง;Phatthalung;ภาคใต้
930402;ตะโหมด;Tamot;93160;93160;;9304;ตะโหมด;Tamot;93;พัทลุง;Phatthalung;ภาคใต้
930403;คลองใหญ่;Khlong Yai;93160;93160;;9304;ตะโหมด;Tamot;93;พัทลุง;Phatthalung;ภาคใต้
930501;ควนขนุน;Khuan Khanun;93110;93110;;9305;ควนขนุน;Khuan Khanun;93;พัทลุง;Phatthalung;ภาคใต้
930502;ทะเลน้อย;Thale Noi;93150;93150;;9305;ควนขนุน;Khuan Khanun;93;พัทลุง;Phatthalung;ภาคใต้
930504;นาขยาด;Na Khayat;93110;93110;;9305;ควนขนุน;Khuan Khanun;93;พัทลุง;Phatthalung;ภาคใต้
930505;พนมวังก์;Phanom Wang;93110;93110;;9305;ควนขนุน;Khuan Khanun;93;พัทลุง;Phatthalung;ภาคใต้
930506;แหลมโตนด;Laem Tanot;93110;93110;;9305;ควนขนุน;Khuan Khanun;93;พัทลุง;Phatthalung;ภาคใต้
930508;ปันแต;Pan Tae;93110;93110;;9305;ควนขนุน;Khuan Khanun;93;พัทลุง;Phatthalung;ภาคใต้
930509;โตนดด้วน;Tanot Duan;93110;93110;;9305;ควนขนุน;Khuan Khanun;93;พัทลุง;Phatthalung;ภาคใต้
930510;ดอนทราย;Don Sai;93110;93110;;9305;ควนขนุน;Khuan Khanun;93;พัทลุง;Phatthalung;ภาคใต้
930511;มะกอกเหนือ;Makok Nuea;93150;93150;;9305;ควนขนุน;Khuan Khanun;93;พัทลุง;Phatthalung;ภาคใต้
930512;พนางตุง;Phanang Tung;93150;93150;;9305;ควนขนุน;Khuan Khanun;93;พัทลุง;Phatthalung;ภาคใต้
930513;ชะมวง;Chamuang;93110;93110;;9305;ควนขนุน;Khuan Khanun;93;พัทลุง;Phatthalung;ภาคใต้
930516;แพรกหา;Phraek Ha;93110;93110;;9305;ควนขนุน;Khuan Khanun;93;พัทลุง;Phatthalung;ภาคใต้
930601;ปากพะยูน;Pak Phayun;93120;93120;;9306;ปากพะยูน;Pak Phayun;93;พัทลุง;Phatthalung;ภาคใต้
930602;ดอนประดู่;Don Pradu;93120;93120;;9306;ปากพะยูน;Pak Phayun;93;พัทลุง;Phatthalung;ภาคใต้
930603;เกาะนางคำ;Ko Nang Kham;93120;93120;;9306;ปากพะยูน;Pak Phayun;93;พัทลุง;Phatthalung;ภาคใต้
930604;เกาะหมาก;Ko Mak;93120;93120;;9306;ปากพะยูน;Pak Phayun;93;พัทลุง;Phatthalung;ภาคใต้
930605;ฝาละมี;Falami;93120;93120;;9306;ปากพะยูน;Pak Phayun;93;พัทลุง;Phatthalung;ภาคใต้
930606;หารเทา;Han Thao;93120;93120;;9306;ปากพะยูน;Pak Phayun;93;พัทลุง;Phatthalung;ภาคใต้
930607;ดอนทราย;Don Sai;93120;93120;;9306;ปากพะยูน;Pak Phayun;93;พัทลุง;Phatthalung;ภาคใต้
930701;เขาย่า;Khao Ya;93190;93190;;9307;ศรีบรรพต;Si Banphot;93;พัทลุง;Phatthalung;ภาคใต้
930702;เขาปู่;Khao Pu;93190;93190;;9307;ศรีบรรพต;Si Banphot;93;พัทลุง;Phatthalung;ภาคใต้
930703;ตะแพน;Taphaen;93190;93190;;9307;ศรีบรรพต;Si Banphot;93;พัทลุง;Phatthalung;ภาคใต้
930801;ป่าบอน;Pa Bon;93170;93170;;9308;ป่าบอน;Pa Bon;93;พัทลุง;Phatthalung;ภาคใต้
930802;โคกทราย;Khok Sai;93170;93170;;9308;ป่าบอน;Pa Bon;93;พัทลุง;Phatthalung;ภาคใต้
930803;หนองธง;Nong Thong;93170;93170;;9308;ป่าบอน;Pa Bon;93;พัทลุง;Phatthalung;ภาคใต้
930804;ทุ่งนารี;Thung Nari;93170;93170;;9308;ป่าบอน;Pa Bon;93;พัทลุง;Phatthalung;ภาคใต้
930806;วังใหม่;Wang Mai;93170;93170;;9308;ป่าบอน;Pa Bon;93;พัทลุง;Phatthalung;ภาคใต้
930901;ท่ามะเดื่อ;Tha Maduea;93140;93140;;9309;บางแก้ว;Bang Kaeo;93;พัทลุง;Phatthalung;ภาคใต้
930902;นาปะขอ;Na Pakho;93140;93140;;9309;บางแก้ว;Bang Kaeo;93;พัทลุง;Phatthalung;ภาคใต้
930903;โคกสัก;Khok Sak;93140;93140/93160;หมู่ 4, 7-8, 10, 13 ใช้รหัส 93160;9309;บางแก้ว;Bang Kaeo;93;พัทลุง;Phatthalung;ภาคใต้
931001;ป่าพะยอม;Pa Phayom;93210;93210;;9310;ป่าพะยอม;Pa Phayom;93;พัทลุง;Phatthalung;ภาคใต้
931002;ลานข่อย;Lan Khoi;93210;93210;;9310;ป่าพะยอม;Pa Phayom;93;พัทลุง;Phatthalung;ภาคใต้
931003;เกาะเต่า;Ko Tao;93210;93210;;9310;ป่าพะยอม;Pa Phayom;93;พัทลุง;Phatthalung;ภาคใต้
931004;บ้านพร้าว;Ban Phrao;93210;93210;;9310;ป่าพะยอม;Pa Phayom;93;พัทลุง;Phatthalung;ภาคใต้
931101;ชุมพล;Chumpon;93000;93000;;9311;ศรีนครินทร์;Srinagarindra;93;พัทลุง;Phatthalung;ภาคใต้
931102;บ้านนา;Ban Na;93000;93000;;9311;ศรีนครินทร์;Srinagarindra;93;พัทลุง;Phatthalung;ภาคใต้
931103;อ่างทอง;Ang Thong;93000;93000;;9311;ศรีนครินทร์;Srinagarindra;93;พัทลุง;Phatthalung;ภาคใต้
931104;ลำสินธุ์;Lam Sin;93000;93000;;9311;ศรีนครินทร์;Srinagarindra;93;พัทลุง;Phatthalung;ภาคใต้
940101;สะบารัง;Sabarang;94000;94000;;9401;เมืองปัตตานี;Mueang Pattani;94;ปัตตานี;Pattani;ภาคใต้
940102;อาเนาะรู;Anoru;94000;94000;;9401;เมืองปัตตานี;Mueang Pattani;94;ปัตตานี;Pattani;ภาคใต้
940103;จะบังติกอ;Chabang Tiko;94000;94000;;9401;เมืองปัตตานี;Mueang Pattani;94;ปัตตานี;Pattani;ภาคใต้
940104;บานา;Bana;94000;94000;;9401;เมืองปัตตานี;Mueang Pattani;94;ปัตตานี;Pattani;ภาคใต้
940105;ตันหยงลุโละ;Tanyong Lulo;94000;94000;;9401;เมืองปัตตานี;Mueang Pattani;94;ปัตตานี;Pattani;ภาคใต้
940106;คลองมานิง;Khlong Maning;94000;94000;;9401;เมืองปัตตานี;Mueang Pattani;94;ปัตตานี;Pattani;ภาคใต้
940107;กะมิยอ;Kamiyo;94000;94000;;9401;เมืองปัตตานี;Mueang Pattani;94;ปัตตานี;Pattani;ภาคใต้
940108;บาราโหม;Bara Hom;94000;94000;;9401;เมืองปัตตานี;Mueang Pattani;94;ปัตตานี;Pattani;ภาคใต้
940109;ปะกาฮะรัง;Paka Harang;94000;94000;;9401;เมืองปัตตานี;Mueang Pattani;94;ปัตตานี;Pattani;ภาคใต้
940110;รูสะมิแล;Ru Samilae;94000;94000;;9401;เมืองปัตตานี;Mueang Pattani;94;ปัตตานี;Pattani;ภาคใต้
940111;ตะลุโบะ;Talubo;94000;94000;;9401;เมืองปัตตานี;Mueang Pattani;94;ปัตตานี;Pattani;ภาคใต้
940112;บาราเฮาะ;Bara Ho;94000;94000;;9401;เมืองปัตตานี;Mueang Pattani;94;ปัตตานี;Pattani;ภาคใต้
940113;ปุยุด;Puyut;94000;94000;;9401;เมืองปัตตานี;Mueang Pattani;94;ปัตตานี;Pattani;ภาคใต้
940201;โคกโพธิ์;Khok Pho;94120;94120;;9402;โคกโพธิ์;Khok Pho;94;ปัตตานี;Pattani;ภาคใต้
940202;มะกรูด;Makrut;94120;94120;;9402;โคกโพธิ์;Khok Pho;94;ปัตตานี;Pattani;ภาคใต้
940203;บางโกระ;Bang Kro;94120;94120;;9402;โคกโพธิ์;Khok Pho;94;ปัตตานี;Pattani;ภาคใต้
940204;ป่าบอน;Pa Bon;94120;94120;;9402;โคกโพธิ์;Khok Pho;94;ปัตตานี;Pattani;ภาคใต้
940205;ทรายขาว;Sai Khao;94120;94120;;9402;โคกโพธิ์;Khok Pho;94;ปัตตานี;Pattani;ภาคใต้
940206;นาประดู่;Na Pradu;94180;94180;;9402;โคกโพธิ์;Khok Pho;94;ปัตตานี;Pattani;ภาคใต้
940207;ปากล่อ;Pak Lo;94180;94180;;9402;โคกโพธิ์;Khok Pho;94;ปัตตานี;Pattani;ภาคใต้
940208;ทุ่งพลา;Thung Phala;94180;94180;;9402;โคกโพธิ์;Khok Pho;94;ปัตตานี;Pattani;ภาคใต้
940211;ท่าเรือ;Tha Ruea;94120;94120;;9402;โคกโพธิ์;Khok Pho;94;ปัตตานี;Pattani;ภาคใต้
940213;นาเกตุ;Na Ket;94120;94120;;9402;โคกโพธิ์;Khok Pho;94;ปัตตานี;Pattani;ภาคใต้
940214;ควนโนรี;Khuan Nori;94180;94180;;9402;โคกโพธิ์;Khok Pho;94;ปัตตานี;Pattani;ภาคใต้
940215;ช้างให้ตก;Chang Hai Tok;94120;94120;;9402;โคกโพธิ์;Khok Pho;94;ปัตตานี;Pattani;ภาคใต้
940301;เกาะเปาะ;Ko Po;94170;94170;;9403;หนองจิก;Nong Chik;94;ปัตตานี;Pattani;ภาคใต้
940302;คอลอตันหยง;Kholo Tanyong;94170;94170;;9403;หนองจิก;Nong Chik;94;ปัตตานี;Pattani;ภาคใต้
940303;ดอนรัก;Don Rak;94170;94170;;9403;หนองจิก;Nong Chik;94;ปัตตานี;Pattani;ภาคใต้
940304;ดาโต๊ะ;Dato;94170;94170;;9403;หนองจิก;Nong Chik;94;ปัตตานี;Pattani;ภาคใต้
940305;ตุยง;Tuyong;94170;94170;;9403;หนองจิก;Nong Chik;94;ปัตตานี;Pattani;ภาคใต้
940306;ท่ากำชำ;Tha Kamcham;94170;94170;;9403;หนองจิก;Nong Chik;94;ปัตตานี;Pattani;ภาคใต้
940307;บ่อทอง;Bo Thong;94170;94170;;9403;หนองจิก;Nong Chik;94;ปัตตานี;Pattani;ภาคใต้
940308;บางเขา;Bang Khao;94170;94170;;9403;หนองจิก;Nong Chik;94;ปัตตานี;Pattani;ภาคใต้
940309;บางตาวา;Bang Tawa;94170;94170;;9403;หนองจิก;Nong Chik;94;ปัตตานี;Pattani;ภาคใต้
940310;ปุโละปุโย;Pulo Puyo;94170;94170;;9403;หนองจิก;Nong Chik;94;ปัตตานี;Pattani;ภาคใต้
940311;ยาบี;Yabi;94170;94170;;9403;หนองจิก;Nong Chik;94;ปัตตานี;Pattani;ภาคใต้
940312;ลิปะสะโง;Lipa Sa-ngo;94170;94170;;9403;หนองจิก;Nong Chik;94;ปัตตานี;Pattani;ภาคใต้
940401;ปะนาเระ;Panare;94130;94130;;9404;ปะนาเระ;Panare;94;ปัตตานี;Pattani;ภาคใต้
940402;ท่าข้าม;Tha Kham;94130;94130;;9404;ปะนาเระ;Panare;94;ปัตตานี;Pattani;ภาคใต้
940403;บ้านนอก;Ban Nok;94130;94130;;9404;ปะนาเระ;Panare;94;ปัตตานี;Pattani;ภาคใต้
940404;ดอน;Don;94190;94130/94190;หมู่ 1-2 ใช้รหัส 94190;9404;ปะนาเระ;Panare;94;ปัตตานี;Pattani;ภาคใต้
